Id;Provincia;Estacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
173;PORTOVIEJO;Colon;-804.596;-10.376;2685;2006;33,9;45,1;120;89,4;22,5;80,3;2,4;15,1;17,7;13,5;150,3;69,2
174;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2685;2007;43,9;11,3;78;72,6;63,6;35,1;17,5;30,5;8,5;33,4;72,8;39,1
175;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2685;2008;79,7;88,9;85,6;132,1;76,7;36,7;20,6;36,5;28,4;155,5;85;38,6
176;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2685;2009;74,9;41,4;88,6;75,7;21,6;43,3;11,5;1,6;10,7;27,8;17,1;68,3
177;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2685;2010;2,8;27,3;35,7;101,8;42,6;40;70,7;12,8;41,2;40,8;99,9;78,3
178;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2685;2011;40,4;130;38,3;149,2;28,3;20;41,4;16,8;43,6;21,6;99,9;89,7
179;PORTOVIEJO;Portoviejo;-804.596;-10.376;2685;2012;102,1;65,9;29,1;69,7;15,1;9,6;6,5;13;20,5;70,5;70,5;24,6
180;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2685;2013;9,6;98,8;36,3;44;69,1;4,8;14;14,9;6,6;34,4;33;27,1
181;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2685;2014;86,7;15,1;78,5;61,8;116,8;25,8;8,2;16,9;58;46,8;50,2;41,1
182;PORTOVIEJO;San Pablo;-804.596;-10.376;2685;2015;69,4;23,2;62,9;14,8;33,6;28,7;34,1;8;6;40,3;70,8;7,9
183;PORTOVIEJO;Portoviejo;-804.596;-10.376;2685;2016;40;8;59,2;93,6;23,5;51,6;8,6;6,9;27,1;20,1;30,3;20,1
184;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2685;2017;90;67,7;109,2;35,4;71,7;57,3;19,4;32,7;23;109,2;51,8;75,5
185;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2685;2018;26,2;44,3;49,9;54,3;49,8;15,5;14;26,8;19,4;38,5;137,4;30
186;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2685;2019;16,5;49,3;54,2;104,5;52;19,9;7,7;8,1;7,6;65,2;72;25,2
187;PORTOVIEJO;18 de Octubre;-804.596;-10.376;46;1960;47,5;35,5;107;35,3;0,2;0,1;2,4;1;0;0,1;0,9;14,5
188;PORTOVIEJO;San Pablo;-804.596;-10.376;46;1961;87;230,8;60,1;96,4;12,4;4,1;1,5;0;0;2,5;0,6;6,1
189;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;1962;47,4;100,8;100,2;64;20,4;2,6;0;0,6;0;0;0;0,1
190;PORTOVIEJO;San Pablo;-804.596;-10.376;46;1963;18,3;21,6;184,6;1,7;11,6;0,2;0;0;0;0;0;12,8
191;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1964;59,6;46,5;205,9;68,8;5,7;8,3;0,3;0,5;0;4,4;0,6;1,4
192;PORTOVIEJO;12 de Marzo;-804.596;-10.376;46;1965;29,2;62,7;144,1;67,6;46;47,4;15,2;2,7;0,2;0,4;1,2;3,9
193;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;1966;77,1;94,1;112,7;68;18,9;7;3,1;8,8;8,2;1,7;1,8;10,5
194;PORTOVIEJO;Colon;-804.596;-10.376;46;1967;184,6;162,7;28,2;6,4;11,6;0,3;2,8;0;1;0,1;0;0,9
195;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;46;1968;56,8;64;22;34;0,5;1,7;0;1;0,9;0;1;1
196;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1969;146,6;17,4;97,6;33;83,2;50,4;17;0;0,1;0,3;4;7,1
197;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1970;43,6;48,8;112,1;64,8;65,5;3;0,3;0,2;2;0,1;1,3;7,3
198;PORTOVIEJO;Colon;-804.596;-10.376;46;1971;30,8;134,4;219,4;8,1;0;6,6;0,1;0,1;3,3;1,3;2,8;1,2
199;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1972;75,8;197,9;242,2;81,1;2,6;84,1;20,5;6,3;3,6;1,5;0,7;18,3
200;PORTOVIEJO;12 de Marzo;-804.596;-10.376;46;1973;183,1;177,1;55,1;68,8;29,8;4,6;1,8;1,8;2,9;0;0,8;4,1
201;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;1974;24;114,7;54,7;50,1;13,3;5,4;0,6;0,1;1,8;4,4;5,8;24,2
202;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;46;1975;213,9;247,4;165,2;63,1;3,2;3,8;0,4;0,7;14,7;18,7;0,7;24
203;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1976;192,3;121,2;124,5;64,5;44,8;19,1;7,6;0;3,2;0,2;2;8,8
204;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1977;36,2;126,2;160,8;108;0;6,9;0;0,1;8,9;0,3;0;14,6
205;PORTOVIEJO;12 de Marzo;-804.596;-10.376;46;1978;54,6;96,8;66,4;12,2;11,3;0;1,1;0;0,4;0;0;0,9
206;PORTOVIEJO;San Pablo;-804.596;-10.376;46;1979;37,5;151;20;20,6;9,7;3,3;0,9;1;0,7;0;0;0
207;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1980;39,1;33,1;90,5;53,1;13,4;2,3;0;0;0;0,3;0;1
208;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1981;49,8;95,6;39;17,9;0;0;0;0,2;0,1;2,3;0,2;8,4
209;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1982;20;7,3;28,9;6,5;9,7;2,6;0;0;1,1;35,2;98,3;116,7
210;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1983;271,3;125;205;254,7;271,5;338,9;231,6;23,4;46,8;1,7;0,7;25,6
211;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1984;1,7;202,6;106;31,6;0,4;2,9;0,6;0;0;0,1;8,5;115,1
212;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;46;1985;40,3;78;95,9;35,1;42,6;1,6;0;0;0;0,3;0;34
213;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1986;277,6;44,2;75,7;79,6;0,6;0;0,7;0;0;3,5;0;3,8
214;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;1987;70,6;333,3;138,3;95,7;23,3;0;0,8;16,5;1,5;0,1;2,4;2,8
215;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1988;0;96,9;30;44,2;23,8;0;1;0,2;12,2;0;0,6;5
216;PORTOVIEJO;12 de Marzo;-804.596;-10.376;46;1989;232,3;164;189,1;60,5;1,4;1;0,1;0;6,1;0,9;0;0,5
217;PORTOVIEJO;San Pablo;-804.596;-10.376;46;1990;32,2;76,3;59,3;37,8;1,2;1,7;0;0;0;0;0,1;8,8
218;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1991;57,2;95,9;28,4;36,2;17;0,1;0;0,2;1,9;0;3,2;18,8
219;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;1992;106,6;139,3;300;234,8;145,8;9,4;0,5;0;0;0;0,2;8,8
220;PORTOVIEJO;18 de Octubre;-804.596;-10.376;46;1993;30,6;181,9;93,9;57;0,1;6;0;0;0,1;0,4;1,8;1,7
221;PORTOVIEJO;18 de Octubre;-804.596;-10.376;46;1994;72,6;56,8;183,2;27,5;73,6;0,7;0;0;0,4;2,5;0,4;75
222;PORTOVIEJO;Picoza;-804.596;-10.376;46;1995;139,5;153,2;34,5;57,3;7,9;8,6;1,2;3;0;0,1;0,1;8,8
223;PORTOVIEJO;Colon;-804.596;-10.376;46;1996;46,8;91,2;197,7;62;0,1;0;0,8;0;0;0;0,6;0,3
224;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;1997;71,9;128,4;217,9;79,1;54,8;110,7;50;65;68,5;55,1;157,4;292,1
225;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;1998;298,9;357,6;460,2;245,1;216,9;81,9;20,6;0,2;0,2;0;17,4;0
226;PORTOVIEJO;San Pablo;-804.596;-10.376;46;1999;29,6;322,7;122,1;135,7;19;1,8;0,2;2,3;0,1;0,5;1,5;11,9
227;PORTOVIEJO;Picoza;-804.596;-10.376;46;2000;89,7;76,3;38,8;62,1;54,2;5,4;0,1;0,2;0,5;0;1,8;18,3
228;PORTOVIEJO;12 de Marzo;-804.596;-10.376;46;2001;242,9;122;301,9;84,4;10;0,2;0,2;0;0;0;2,1;2,5
229;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;2002;60,9;233,7;230,1;132,3;18,4;0,9;0;0,2;0;1,5;0,7;31,7
230;PORTOVIEJO;Picoza;-804.596;-10.376;46;2003;59,3;181,5;25,4;24,5;9,1;0,2;0,1;0;0;0,1;1,3;26,1
231;PORTOVIEJO;Andres de Vera;-804.596;-10.376;46;2004;24,1;131,6;153,4;23,3;14,6;7,3;0;0;1,7;1,4;0;0,4
232;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;2005;64,1;153,7;118;269;0;0,5;0,1;0;0;0;0;22,3
233;PORTOVIEJO;Picoza;-804.596;-10.376;46;2006;60,7;157,9;161,9;16,9;0,3;1,1;0;1,2;0;0;2,9;5,6
234;PORTOVIEJO;Picoza;-804.596;-10.376;46;2007;99,3;26,6;121,8;108,7;6,9;2,7;2,8;;0;1,5;0,2;21,3
235;PORTOVIEJO;18 de Octubre;-804.596;-10.376;46;2008;222,9;236,4;151,7;49,1;5,5;2,2;4,6;0,5;0,6;1,4;0,8;0,2
236;PORTOVIEJO;Colon;-804.596;-10.376;46;2009;98,1;92,5;80,7;22,5;28,2;0,7;0;11,6;0;0;0;3,2
237;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;2010;115,3;126,5;185,9;79,9;78,2;3,3;3,9;0,1;0,6;0;3,1;149,1
238;PORTOVIEJO;Colon;-804.596;-10.376;46;2011;63,1;122,4;20,3;69,4;0,3;42,5;4,5;0;0,1;1,3;0;31,3
239;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;2012;212,4;295,7;235,4;41,6;58;11,1;0;0;0;0;2,3;22,4
240;PORTOVIEJO;San Pablo;-804.596;-10.376;46;2013;131,5;102,5;245,7;158,3;13,3;0,4;0;0,3;0,3;10;0;1,3
241;PORTOVIEJO;18 de Octubre;-804.596;-10.376;46;2014;62,2;76,2;47,7;28,6;50,3;10,4;0,3;0;1,5;0;0,1;7,4
242;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;2015;28,9;115,9;195,1;96,1;29,5;21,6;7,3;0,2;0,5;5,1;8,3;19,8
243;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;2016;124,9;131,4;81,6;94,9;6,5;4,5;0,8;0;0,9;0,1;0;2,5
244;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;46;2017;96,3;296,1;172,2;137,6;87,9;7,4;0,2;1,8;0;8,5;0,4;20,1
245;PORTOVIEJO;Portoviejo;-804.596;-10.376;46;2018;22,3;194,7;48,1;59,7;16,9;0;0,1;0;0,2;0;1;38,4
246;PORTOVIEJO;Colon;-804.596;-10.376;46;2019;72,2;177,3;177,3;30,4;22,4;5,9;5,1;;;;;
247;PORTOVIEJO;Colon;-804.596;-10.376;120;1960;400,4;528,4;331;347,2;42,9;0,5;20,1;4,7;0,5;1,1;4,9;27,3
248;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1961;471,1;530,8;328,2;436,2;55,6;14,8;2,2;1,3;0,5;106,9;7,1;300,4
249;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1962;587;503,1;376,7;348,2;123,5;25,4;0,3;4,5;1,6;0,4;23,2;37,2
250;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1963;476,9;363,1;310,9;97,9;97,5;6,7;0;0;1,2;2,3;1,3;149,1
251;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1964;627,7;350;449,5;439,5;8;10,6;4,8;6,9;0,3;11,6;10;50,4
252;PORTOVIEJO;Picoza;-804.596;-10.376;120;1965;413,2;451,5;622,8;716,1;354,7;149,4;0,5;0,9;36,3;14,7;6,4;229
253;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1966;510,7;507,4;531,3;237,5;74,5;44,9;1,1;15,8;5,2;29,1;17;32,2
254;PORTOVIEJO;12 de Marzo;-804.596;-10.376;120;1967;591,1;636,2;295,2;161;100,2;34,5;14,9;3,3;2,4;14;5,7;30,4
255;PORTOVIEJO;Colon;-804.596;-10.376;120;1968;384,6;195,3;150,4;153,6;12,2;18,2;0,1;40,3;13,4;5,1;13,6;165,2
256;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1969;253;238,7;418,2;575;449,6;108,1;6,3;8;21;6,4;46,6;119,9
257;PORTOVIEJO;Colon;-804.596;-10.376;120;1970;258,5;239,1;147,6;488,8;261,1;30,7;1,7;1,4;4,4;17,6;28,3;99,4
258;PORTOVIEJO;Picoza;-804.596;-10.376;120;1971;258,8;576,8;923,5;131,9;3,6;61,6;0,5;1,3;18,4;65,7;15,1;123,4
259;PORTOVIEJO;San Pablo;-804.596;-10.376;120;1972;418;507,8;543,4;374,5;189;360,2;38,4;106,3;159,6;37,2;55,2;297,9
260;PORTOVIEJO;12 de Marzo;-804.596;-10.376;120;1973;378,4;393,2;526,9;545,2;222,2;23,1;4,2;4,3;21,4;10,1;10,9;168
261;PORTOVIEJO;Colon;-804.596;-10.376;120;1974;181,6;354,5;307,9;349;55,5;7;1,5;1,1;14,6;16,9;12,4;272,4
262;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1975;570,2;656,5;561,2;429,5;30,6;41,4;8,8;6,9;1,8;20,6;9,5;71,7
263;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;1976;506,4;586,3;717,8;535,8;227,3;49,2;5,8;5,2;5,2;26,6;1,9;230,7
264;PORTOVIEJO;Andres de Vera;-804.596;-10.376;120;1977;410,7;326,4;715;219,1;34,9;126,3;3;0,9;30,7;6,2;0,4;156,6
265;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;1978;316,8;376,2;298,1;268,7;184,6;6,3;4,6;0,9;13,6;4,4;17,5;57,7
266;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;1979;172;349,7;352,3;249,8;29,8;23,7;0,2;0,6;7,6;9,7;4,6;4,8
267;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;1980;338,2;478,1;306,3;466,4;206,6;0,8;1;1,4;3;7,4;5,4;51,5
268;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;1981;245,4;458;441,3;210,6;9;2,1;13,3;1,3;8,6;1,3;56,2;67,1
269;PORTOVIEJO;12 de Marzo;-804.596;-10.376;120;1982;488,1;284,7;139,6;223,1;46,1;1,2;1;2,3;11,2;130,6;408,6;891,3
270;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1983;850,3;599;704,7;493;650,6;505,5;547,5;96,7;144,1;29,8;124,8;118,2
271;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1984;119,4;552,1;512,3;284,6;7,6;67;2,4;4,9;13,1;5,3;19;199,6
272;PORTOVIEJO;Andres de Vera;-804.596;-10.376;120;1985;270,6;257,6;293,2;115,7;47,7;13,2;1,2;4,6;39;1,6;13;276,4
273;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;1986;625,2;370,6;199,7;393,6;40,4;0,7;1,7;3,5;5,6;69;9,1;108,9
274;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1987;505,1;380,6;563,9;581,5;262,9;0,1;2;55,5;12,1;10,2;31,9;92
275;PORTOVIEJO;Picoza;-804.596;-10.376;120;1988;423,6;513,1;111,3;248;202;15,3;4,6;3,6;15,5;8,1;9,8;112,4
276;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1989;459,4;487,7;471,9;483,8;146,7;15,6;7,8;0,7;1,6;30,5;13,9;114,6
277;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;1990;184;558,9;226;218,1;42;25,5;7,9;0;0,8;19,3;9,6;109,7
278;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;1991;292,6;653,2;352,9;250,1;46,6;8,1;1,1;0,3;0,8;6,4;28,3;214,6
279;PORTOVIEJO;San Pablo;-804.596;-10.376;120;1992;543;443,4;688,2;831,1;363,9;92,1;21;0,9;7,3;4,4;3,9;86,8
280;PORTOVIEJO;Picoza;-804.596;-10.376;120;1993;427;656,4;459,4;521,2;80,8;36;1,4;5,3;6,8;26,6;0,8;176,2
281;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;1994;441,2;414,9;376,5;298,9;76,3;13;0,2;0,1;2,7;73,5;8,4;201,9
282;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;1995;439,8;266,6;192,6;475,4;66,4;15,1;19,2;9;2,1;10,6;31,7;58,9
283;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;1996;280,3;481,7;436,3;232;16,3;3;12,3;8,1;0,3;2,7;10,4;73,9
284;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;1997;256,1;411,5;485,8;378,1;285;267,9;345,5;116,8;388,1;206,3;1134,8;666,6
285;PORTOVIEJO;Picoza;-804.596;-10.376;120;1998;1012;669;1072;775,2;713,3;284,2;130,7;7,3;6,1;11,8;66,8;42,5
286;PORTOVIEJO;Andres de Vera;-804.596;-10.376;120;1999;135,3;569,3;750,4;395,5;371,6;5,8;5,6;1;99,9;13,3;21,9;140,4
287;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;2000;239,9;281,2;473,7;430,2;153,1;23,4;0,3;2,5;7,7;7,1;9,1;58,3
288;PORTOVIEJO;Colon;-804.596;-10.376;120;2001;618,1;288,2;192,9;507,1;188,5;1,5;2,5;0;1,1;0,3;11,8;56,1
289;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;2002;145,3;540,1;691,3;627,3;190;12,9;2,8;0,6;1,9;18,9;72,6;222,5
290;PORTOVIEJO;Colon;-804.596;-10.376;120;2003;446,6;386,7;269,1;344,4;170,4;23,6;34,8;8,8;1,1;73,1;53,3;187
291;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;2004;236,5;204,2;365,9;284,1;240,2;12,4;5,1;2;18,1;13,8;2,1;27,9
292;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;2005;227;245,7;192,5;462;6,2;0,9;3,7;0,5;2;1,3;3,4;108
293;PORTOVIEJO;Andres de Vera;-804.596;-10.376;120;2006;263,5;629,5;485;144,7;32,8;17,1;5,9;9,2;11,2;4;28,4;49,1
294;PORTOVIEJO;Picoza;-804.596;-10.376;120;2007;242,9;272,9;371,2;407,6;116,8;29,7;19,8;0,7;0,5;1,4;21,7;55,7
295;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;2008;535,3;490,2;592,7;320,5;141,7;8,8;7,8;67,2;10,8;13,6;9,9;31,1
296;PORTOVIEJO;San Pablo;-804.596;-10.376;120;2009;301,5;288,4;381,1;201;140;13,5;1,4;0,6;0,3;6;0,1;65
297;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;2010;389;835,3;489,1;694,4;231,9;18,7;31,8;1,5;13,8;1,1;24,8;300,7
298;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;2011;369,6;490,5;144,1;725,7;9,9;48,4;47,3;1,1;4,2;4,2;4,8;150,6
299;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;120;2012;636,8;782,6;827,9;440,5;409,3;30,6;1,8;1,3;0,9;6,1;15,7;75,8
300;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;2013;424,7;491,6;550,9;435,1;64,9;12,8;0,6;2,2;4,9;6,7;0,3;66,3
301;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;2014;343,7;398,2;147,1;271,3;184,6;50,3;4,9;0,9;12,5;60;2,5;25,1
302;PORTOVIEJO;18 de Octubre;-804.596;-10.376;120;2015;419,5;553,5;364,6;489;420,8;238,7;32,1;1;1,2;85,3;181,3;232,6
303;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;120;2016;423,2;383,7;625,9;441,1;115,7;6,2;2,4;1,9;28,2;3,4;13,3;18,3
304;PORTOVIEJO;Colon;-804.596;-10.376;120;2017;539,7;577,3;929,5;720,3;309,6;52,3;0,3;4,6;2,2;30;5,1;99,5
305;PORTOVIEJO;12 de Marzo;-804.596;-10.376;120;2018;132;550,7;283,3;281,7;124,6;1,3;3;0,5;0,8;0,8;7,7;344,2
306;PORTOVIEJO;Portoviejo;-804.596;-10.376;120;2019;430,6;750,8;638,9;544,4;357,2;130,5;10,8;0,8;23,4;5;99,5;
307;PORTOVIEJO;18 de Octubre;-804.596;-10.376;185;1961;;;;;;;;;;;;
308;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;1976;223,6;153,3;474,4;307,6;427,9;285,1;315,4;;;;;336,6
309;PORTOVIEJO;12 de Marzo;-804.596;-10.376;185;1977;;180,5;174,3;307,9;300,7;356,5;205,4;439,9;396;527,6;234,8;93,3
310;PORTOVIEJO;Picoza;-804.596;-10.376;185;1978;166,2;128,1;271,3;415,9;378,9;409,6;355,3;210,1;148,1;227,7;273,8;89,4
311;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;185;1979;68,8;44;361,9;179,2;341,4;161,4;355,6;157,5;158,7;118,9;167,4;82,4
312;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;185;1980;134,7;31,2;307,6;300,5;299,6;360,4;249,6;301,3;217,2;310,9;204,8;182,6
313;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;1981;98,4;280,8;99,5;344,6;466,8;379,8;215,9;275,7;206,7;;;259,6
314;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;185;1982;94,9;288,5;255,7;368,8;378,9;194,4;273;273,7;325,3;262,2;295,4;263,3
315;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;1983;;;113,5;276,8;431,3;192,7;114,6;65;190,7;230,8;133,2;224,5
316;PORTOVIEJO;Picoza;-804.596;-10.376;185;1984;205,5;292,3;118,4;244,5;224,6;250,4;202,5;355,6;234,4;128,7;348,7;100,6
317;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;185;1985;0;149,1;151;212,4;274,6;481,5;410,2;201,7;195,1;171,1;118,2;73,1
318;PORTOVIEJO;18 de Octubre;-804.596;-10.376;185;1986;128,4;208,1;281,2;431,9;416,9;347,2;378,7;182,4;311,7;;144,6;188,3
319;PORTOVIEJO;San Pablo;-804.596;-10.376;185;1987;340,2;526,1;162;303,7;293,5;347,2;355,2;222,4;199;318,9;155,2;114,9
320;PORTOVIEJO;18 de Octubre;-804.596;-10.376;185;1988;181,3;166,3;154,6;318,8;471,2;267,2;270;183,7;187;168,8;112;100,2
321;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;1989;217,7;181,2;345,8;314,1;522,4;402,1;248,9;229,1;275,4;196;184,8;2,8
322;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;1990;187,4;84,5;334,2;376;160,7;437,1;196;231,1;214,2;212,7;324,1;300,4
323;PORTOVIEJO;San Pablo;-804.596;-10.376;185;1991;51,1;186,9;158,7;309,8;243,6;260,2;317;112,8;142,8;149,7;107,3;79,2
324;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;185;1992;52,9;86,1;231,9;324,9;189,6;284,6;284,7;202,1;162,2;246,1;270;299,2
325;PORTOVIEJO;18 de Octubre;-804.596;-10.376;185;1993;104,4;203,3;304,7;309,6;468,8;224,8;328,8;247,8;332,6;336,9;191;179,3
326;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;1994;35,5;146,3;225,3;370,5;502,6;254,8;314,6;172,9;291,6;143,3;152,5;273
327;PORTOVIEJO;San Pablo;-804.596;-10.376;185;1995;157,2;6,3;349,5;169;445,8;270,3;196,5;172,1;264,3;209,7;132,1;99,8
328;PORTOVIEJO;San Pablo;-804.596;-10.376;185;1996;163,1;164,5;227,5;152,8;297,9;365,5;306,3;226,4;164,4;151,9;224;256,4
329;PORTOVIEJO;12 de Marzo;-804.596;-10.376;185;1997;31,2;264,3;194,7;252,4;340;180;242,4;459,4;252,3;173,6;164,8;201,1
330;PORTOVIEJO;San Pablo;-804.596;-10.376;185;1998;152,9;251,8;386,3;482,2;295,3;263,2;340,7;263,9;62;224,8;137,1;156,9
331;PORTOVIEJO;Colon;-804.596;-10.376;185;1999;269;336,6;234,9;616,9;293,2;440,5;287,9;143,4;201,2;236,4;108,4;198,4
332;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;185;2000;52;130,6;181,5;313;520,1;352,2;393,5;337,1;228,5;147,3;108,4;192,7
333;PORTOVIEJO;Portoviejo;-804.596;-10.376;185;2001;108,1;146,1;294,2;242,8;202,3;230,4;194,1;165,1;121,6;120,9;177,6;443,1
334;PORTOVIEJO;San Pablo;-804.596;-10.376;185;2002;102,5;310,5;267,5;333,2;378,7;300,4;446,5;241,3;193,6;217,3;209,8;156,9
335;PORTOVIEJO;18 de Octubre;-804.596;-10.376;185;2003;81,9;235;311;289,6;462;423,9;177;148,4;119,7;315,5;178,8;221
336;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;185;2004;36,2;102,7;221,8;291,6;445,6;323,1;252,2;281;161;199,5;139,7;140,2
337;PORTOVIEJO;Colon;-804.596;-10.376;185;2005;102,9;103,5;316,6;371,6;378,9;325;338,8;275,5;207,6;231,3;104,3;82,7
338;PORTOVIEJO;12 de Marzo;-804.596;-10.376;185;2006;258,1;156,4;247,1;215,2;274,2;302;257;131;215;293;224,2;251,4
339;PORTOVIEJO;San Pablo;-804.596;-10.376;185;2007;127,8;70,5;414,3;362,6;168,3;439;176,9;227,7;235,1;335;246,5;151
340;PORTOVIEJO;Colon;-804.596;-10.376;185;2008;133;186;125,4;257,4;223,5;318,1;248,8;249,4;270,2;214,8;248,9;170,2
341;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;2009;385,9;314,9;224,3;214,3;375,8;425,5;407,3;293,3;117,2;196,7;172,1;223,1
342;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;2010;128,6;206,5;290,7;230,9;229,7;412;175,2;82;128;251,9;163,8;187,6
343;PORTOVIEJO;San Pablo;-804.596;-10.376;185;2011;123,3;214,5;197;285;326,9;310,5;295,1;185,8;357,2;84,9;260,3;265,4
344;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;2012;76,7;155,2;503,8;219,5;307,5;192;411,4;169,6;262,9;189,5;82,5;247,4
345;PORTOVIEJO;Colon;-804.596;-10.376;185;2013;243,4;223,8;291,2;296,3;268,2;251,1;375,3;278,2;261,9;129,1;89,4;186,4
346;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;2014;158;179,3;256,7;331,8;410,1;483,7;296,6;230,2;280,5;448,6;144,1;329,9
347;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;185;2015;268,6;217,1;355,7;360,9;251,5;415,2;363,4;239,6;76,1;237,3;228,4;191,1
348;PORTOVIEJO;Andres de Vera;-804.596;-10.376;185;2016;34,2;246,7;453,9;355,5;530,5;433,8;248,7;262,1;150,3;261,3;184,2;204,3
349;PORTOVIEJO;Colon;-804.596;-10.376;185;2017;292,2;215,5;284,2;262,4;253,2;255,9;177,4;302,9;248,7;365,9;199,7;145,3
